set_id,speaker_id,chapter_id,utterance_id,duration
train-clean-100,311,124404,0065,14.025
train-clean-100,311,124404,0066,14.3
train-clean-100,311,124404,0067,15.11
train-clean-100,311,124404,0068,12.195
train-clean-100,311,124404,0069,11.21
train-clean-100,311,124404,0070,15.15
train-clean-100,311,124404,0071,15.395
train-clean-100,311,124404,0072,14
train-clean-100,311,124404,0073,14.845
train-clean-100,311,124404,0074,14.155
train-clean-100,311,124404,0075,5.37
train-clean-100,311,124404,0076,14.83
train-clean-100,311,124404,0077,13.315
train-clean-100,311,124404,0078,12.86
train-clean-100,311,124404,0079,6.46
train-clean-100,311,124404,0080,4.635
train-clean-100,311,124404,0081,7.815
train-clean-100,311,124404,0082,13.355
train-clean-100,311,124404,0083,14.175
train-clean-100,311,124404,0084,3.29
train-clean-100,311,124404,0085,8.35
train-clean-100,311,124404,0086,15.44
train-clean-100,311,124404,0087,12.33
train-clean-100,311,124404,0088,11.35
train-clean-100,311,124404,0089,8.21
train-clean-100,311,124404,0090,14.825
train-clean-100,311,124404,0091,10.695
train-clean-100,311,124404,0092,9.76
train-clean-100,311,124404,0093,13.46
train-clean-100,311,124404,0094,12.635
train-clean-100,311,124404,0095,14.795
train-clean-100,311,124404,0096,13.875
train-clean-100,311,124404,0097,13.85
train-clean-100,311,124404,0098,14.595
train-clean-100,311,124404,0099,13.86
train-clean-100,311,124404,0100,13.445
train-clean-100,311,124404,0101,15.025
train-clean-100,311,124404,0102,14.29
train-clean-100,311,124404,0103,15.08
train-clean-100,311,124404,0104,10.265
train-clean-100,311,124404,0105,15.745
train-clean-100,311,124404,0106,13.03
train-clean-100,311,124404,0107,12.495
train-clean-100,311,124404,0108,13.64
train-clean-100,311,124404,0109,10.16
train-clean-100,311,124404,0110,15.18
train-clean-100,311,124404,0111,8.145
train-clean-100,311,124404,0112,16.91
train-clean-100,311,124404,0113,7.835
train-clean-100,311,124404,0114,13.425
train-clean-100,311,124404,0115,15.685
train-clean-100,311,124404,0116,15.515
train-clean-100,311,124404,0117,13.31
train-clean-100,311,124404,0118,11.545
train-clean-100,311,124404,0119,6.175
train-clean-100,311,124404,0120,15.295
train-clean-100,311,124404,0121,4.38
train-clean-100,3112,9554,0000,14.21
train-clean-100,3112,9554,0001,14.6
train-clean-100,3112,9554,0002,14.94
train-clean-100,3112,9554,0003,13.64
train-clean-100,3112,9554,0004,13.4
train-clean-100,3112,9554,0005,14.66
train-clean-100,3112,9554,0006,16.915
train-clean-100,3112,9554,0007,15.54
train-clean-100,3112,9554,0008,12.93
train-clean-100,3112,9554,0009,12.555
train-clean-100,3112,9554,0010,16.05
train-clean-100,3112,9554,0011,15.355
train-clean-100,3112,9554,0012,14.905
train-clean-100,3112,9554,0013,12.935
train-clean-100,3112,9554,0014,14.515
train-clean-100,3112,9554,0015,13.245
train-clean-100,3112,9554,0016,13.64
train-clean-100,3112,9554,0017,16.285
train-clean-100,3112,9554,0018,14.175
train-clean-100,3112,9554,0019,15.775
train-clean-100,3112,9554,0020,9.32
train-clean-100,3112,9554,0021,5.62
train-clean-100,3112,9554,0022,15.885
train-clean-100,3112,9554,0023,4.715
train-clean-100,3112,9555,0000,3.125
train-clean-100,3112,9555,0001,13.575
train-clean-100,3112,9555,0002,11.195
train-clean-100,3112,9555,0003,10.86
train-clean-100,3112,9555,0004,12.745
train-clean-100,3112,9555,0005,13.625
train-clean-100,3112,9555,0006,5.915
train-clean-100,3112,9555,0007,10.534937
train-clean-100,3112,9555,0008,11.54
train-clean-100,3112,9555,0009,9.605
train-clean-100,3112,9555,0010,5.435
train-clean-100,3112,9555,0011,13.16
train-clean-100,3112,9555,0012,14.495
train-clean-100,3112,9555,0013,11.165
train-clean-100,3112,9555,0014,13.635
train-clean-100,3112,9555,0015,13.66
train-clean-100,3112,9555,0016,12.28
train-clean-100,3112,9555,0017,12.46
train-clean-100,3112,9555,0018,13.185
train-clean-100,3112,9555,0019,14.56
train-clean-100,3112,9555,0020,14.12
train-clean-100,3112,9555,0021,15.25
train-clean-100,3112,9555,0022,14.77
train-clean-100,3112,9555,0023,15.09
train-clean-100,3112,9555,0024,13.265
train-clean-100,3112,9555,0025,14.825
train-clean-100,3112,9555,0026,3.255
train-clean-100,3112,9555,0027,15.12
train-clean-100,3112,9555,0028,13.175
train-clean-100,3112,9555,0029,15.18
train-clean-100,3112,9555,0030,9.98
train-clean-100,3112,9555,0031,15.43
train-clean-100,3112,9555,0032,13.2
train-clean-100,3112,9555,0033,4.5
train-clean-100,3112,9555,0034,16.14
train-clean-100,3112,9555,0035,14.145
train-clean-100,3112,9555,0036,3.255
train-clean-100,3112,9555,0037,14.665
train-clean-100,3112,9555,0038,12.255
train-clean-100,3112,9555,0039,15.585
train-clean-100,3112,9555,0040,14.89
train-clean-100,3112,9555,0041,14.555
train-clean-100,3112,9555,0042,13.235
train-clean-100,3112,9555,0043,15.38
train-clean-100,3112,9555,0044,12.715
train-clean-100,3112,9555,0045,13.315
train-clean-100,3112,9555,0046,11.705
train-clean-100,3112,9555,0047,16.37
train-clean-100,3112,9555,0048,12.89
train-clean-100,3112,9555,0049,14.31
train-clean-100,3112,9555,0050,12.09
train-clean-100,3112,9555,0051,12.66
train-clean-100,3112,9555,0052,16.185
train-clean-100,3112,9555,0053,15.525
train-clean-100,3112,9555,0054,14.115
train-clean-100,3112,9555,0055,15.935
train-clean-100,3112,9555,0056,13.54
train-clean-100,3112,9555,0057,14.375
train-clean-100,3112,9555,0058,11.635
train-clean-100,3112,9555,0059,12.365
train-clean-100,3112,9555,0060,16.15
train-clean-100,3112,9555,0061,14.195
train-clean-100,3112,9555,0062,12.555
train-clean-100,3112,9555,0063,13.37
train-clean-100,3112,9555,0064,12.155
train-clean-100,3112,9555,0065,13.6
train-clean-100,3112,9555,0066,14.715
train-clean-100,3112,9555,0067,12.92
train-clean-100,3112,9555,0068,14.03
train-clean-100,3112,9555,0069,13.6
train-clean-100,3112,9555,0070,2.515
train-clean-100,3112,9555,0071,9.505
train-clean-100,3112,9555,0072,12.785
train-clean-100,3112,9555,0073,9.9
train-clean-100,3112,9555,0074,12.555
train-clean-100,3112,9555,0075,10.785
train-clean-100,3112,9555,0076,13.825
train-clean-100,3112,9555,0077,5.185
train-clean-100,3112,9555,0078,13.77
train-clean-100,3112,9555,0079,14.03
train-clean-100,3112,9555,0080,13.32
train-clean-100,3112,9555,0081,14.875
train-clean-100,3112,9555,0082,11.96
train-clean-100,3112,9555,0083,11.535
train-clean-100,3112,9555,0084,17
train-clean-100,3112,9555,0085,14.445
train-clean-100,3112,9555,0086,14.589937
train-clean-100,3112,9555,0087,12.245062
train-clean-100,3112,9555,0088,9.19
train-clean-100,3112,9555,0089,12.63
train-clean-100,3112,9555,0090,12.495
train-clean-100,3112,9555,0091,6.44
train-clean-100,3112,9555,0092,14.015
train-clean-100,3112,9555,0093,14.08
train-clean-100,3168,173564,0000,9.72
train-clean-100,3168,173564,0001,14.595
train-clean-100,3168,173564,0002,16.53
train-clean-100,3168,173564,0003,14.35
train-clean-100,3168,173564,0004,14.24
train-clean-100,3168,173564,0005,11.235
train-clean-100,3168,173564,0006,14.1
train-clean-100,3168,173564,0007,14.82
train-clean-100,3168,173564,0008,9.22
train-clean-100,3168,173564,0009,15.375
train-clean-100,3168,173564,0010,8.97
train-clean-100,3168,173564,0011,6.8
train-clean-100,3168,173564,0012,16.065
train-clean-100,3168,173564,0013,13.28
train-clean-100,3168,173564,0014,13.62
train-clean-100,3168,173564,0015,14.735
train-clean-100,3168,173564,0016,15.525
train-clean-100,3168,173564,0017,16.575
train-clean-100,3168,173564,0018,13.845
train-clean-100,3168,173564,0019,14.825
train-clean-100,3168,173564,0020,13.065
train-clean-100,3168,173564,0021,8.04
train-clean-100,3168,173564,0022,11.175
train-clean-100,3168,173564,0023,16.72
train-clean-100,3168,173564,0024,15.265
train-clean-100,3168,173564,0025,15.96
train-clean-100,3168,173564,0026,15.705
train-clean-100,3168,173564,0027,13.72
train-clean-100,3168,173564,0028,14.605
train-clean-100,3168,173564,0029,14.46
train-clean-100,3168,173564,0030,15.21
train-clean-100,3168,173564,0031,14.19
train-clean-100,3168,173564,0032,15.3
train-clean-100,3168,173564,0033,15.24
train-clean-100,3168,173564,0034,13.845
train-clean-100,3168,173564,0035,15.5
train-clean-100,3168,173564,0036,4.995
train-clean-100,3168,173564,0037,12.51
train-clean-100,3168,173564,0038,15.535
train-clean-100,3168,173564,0039,14.87
train-clean-100,3168,173564,0040,14.785
train-clean-100,3168,173564,0041,12.125
train-clean-100,3168,173564,0042,6.235
train-clean-100,3168,173564,0043,14.115
train-clean-100,3168,173564,0044,15.075
train-clean-100,3168,173564,0045,15.415
train-clean-100,3168,173565,0000,10.235
train-clean-100,3168,173565,0001,16.375
train-clean-100,3168,173565,0002,14.81
train-clean-100,3168,173565,0003,15.545
train-clean-100,3168,173565,0004,14.785
train-clean-100,3168,173565,0005,13.08
train-clean-100,3168,173565,0006,13.58
train-clean-100,3168,173565,0007,13.565
train-clean-100,3168,173565,0008,12.230063
train-clean-100,3168,173565,0009,9.795
train-clean-100,3168,173565,0010,15.515
train-clean-100,3168,173565,0011,15.8
train-clean-100,3168,173565,0012,7.205
train-clean-100,3168,173565,0013,12.195
train-clean-100,3168,173565,0014,15.485
train-clean-100,3168,173565,0015,15.335
train-clean-100,3168,173565,0016,13.895
train-clean-100,3168,173565,0017,14.725
train-clean-100,3168,173565,0018,15.72
train-clean-100,3168,173565,0019,16.375
train-clean-100,3168,173565,0020,15.73
train-clean-100,3168,173565,0021,9.605
train-clean-100,3168,173565,0022,14.15
train-clean-100,3168,173565,0023,15.41
train-clean-100,3168,173565,0024,15.665
train-clean-100,3168,173565,0025,14.775
train-clean-100,3168,173565,0026,14.785
train-clean-100,3168,173565,0027,14.135
train-clean-100,3168,173565,0028,14.99
train-clean-100,3168,173565,0029,15.925
train-clean-100,3168,173565,0030,10.885
train-clean-100,3168,173565,0031,11.765
train-clean-100,3168,173565,0032,14.105
train-clean-100,3168,173565,0033,16.494937
train-clean-100,3168,173565,0034,14.34
train-clean-100,3168,173565,0035,4.31
train-clean-100,3168,173565,0036,3.425
train-clean-100,3168,173565,0037,13.985
train-clean-100,3168,173565,0038,7.285
train-clean-100,3168,173565,0039,13.695
train-clean-100,3168,173565,0040,11.33
train-clean-100,3168,173565,0041,9.83
train-clean-100,3168,173565,0042,14.145
train-clean-100,3168,173565,0043,15.695
train-clean-100,3168,173565,0044,12.525
train-clean-100,3168,173565,0045,14.125
train-clean-100,3168,173565,0046,3.61
train-clean-100,3168,173565,0047,12.78
train-clean-100,3168,173565,0048,12.345
train-clean-100,3168,173565,0049,14.315
train-clean-100,3168,173565,0050,14.11
train-clean-100,3168,173565,0051,13.15
train-clean-100,3168,173565,0052,3.91
train-clean-100,3168,173565,0053,15.74
train-clean-100,3168,173565,0054,14.42
train-clean-100,3168,173565,0055,16.48
train-clean-100,3168,173565,0056,15.075
train-clean-100,3168,173565,0057,10.09
train-clean-100,3168,173565,0058,13.685
train-clean-100,3168,173565,0059,15.355
train-clean-100,3168,173565,0060,15.03
train-clean-100,3168,173565,0061,12.365
train-clean-100,3214,167602,0000,13.394937
train-clean-100,3214,167602,0001,4.32
train-clean-100,3214,167602,0002,2.045
train-clean-100,3214,167602,0003,15.19
train-clean-100,3214,167602,0004,14.065
train-clean-100,3214,167602,0005,5.435
train-clean-100,3214,167602,0006,14.4
train-clean-100,3214,167602,0007,15.08
train-clean-100,3214,167602,0008,14.305
train-clean-100,3214,167602,0009,4.95
train-clean-100,3214,167602,0010,8.655
train-clean-100,3214,167602,0011,4.585
train-clean-100,3214,167602,0012,13.905
train-clean-100,3214,167602,0013,3.365
train-clean-100,3214,167602,0014,15.245
train-clean-100,3214,167602,0015,6.445
train-clean-100,3214,167602,0016,7.96
train-clean-100,3214,167602,0017,15.625
train-clean-100,3214,167602,0018,15.4
train-clean-100,3214,167602,0019,14.455
train-clean-100,3214,167602,0020,15.195
train-clean-100,3214,167602,0021,14.955
train-clean-100,3214,167602,0022,6.675
train-clean-100,3214,167602,0023,13.11
train-clean-100,3214,167602,0024,4.46
train-clean-100,3214,167602,0025,12.035
train-clean-100,3214,167602,0026,14.425
train-clean-100,3214,167602,0027,14.375
train-clean-100,3214,167602,0028,3.135
train-clean-100,3214,167602,0029,13.19
train-clean-100,3214,167602,0030,14.805
train-clean-100,3214,167602,0031,12.635
train-clean-100,3214,167602,0032,16.115
train-clean-100,3214,167602,0033,16.635
train-clean-100,3214,167602,0034,16.17
train-clean-100,3214,167602,0035,12.71
train-clean-100,3214,167602,0036,12.85
train-clean-100,3214,167602,0037,14.915
train-clean-100,3214,167606,0000,5.74
train-clean-100,3214,167606,0001,8.145
train-clean-100,3214,167606,0002,15.565
train-clean-100,3214,167606,0003,10.040062
train-clean-100,3214,167606,0004,15.91
train-clean-100,3214,167606,0005,16.1
train-clean-100,3214,167606,0006,16.72
train-clean-100,3214,167606,0007,12.345
train-clean-100,3214,167606,0008,16.225
train-clean-100,3214,167606,0009,13.915
train-clean-100,3214,167606,0010,15.425
train-clean-100,3214,167606,0011,10.86
train-clean-100,3214,167606,0012,16.095
train-clean-100,3214,167606,0013,15.975
train-clean-100,3214,167606,0014,14.065
train-clean-100,3214,167606,0015,15.1
train-clean-100,3214,167606,0016,13.435
train-clean-100,3214,167606,0017,15.29
train-clean-100,3214,167606,0018,15.705
train-clean-100,3214,167606,0019,15.74
train-clean-100,3214,167606,0020,15.775
train-clean-100,3214,167606,0021,11.345
train-clean-100,3214,167606,0022,15.495
train-clean-100,3214,167606,0023,16.19
train-clean-100,3214,167606,0024,11.495
train-clean-100,3214,167606,0025,13.575
train-clean-100,3214,167606,0026,16.44
train-clean-100,3214,167606,0027,16.1
train-clean-100,3214,167606,0028,13.56
train-clean-100,3214,167606,0029,14.08
train-clean-100,3214,167606,0030,13.875
train-clean-100,3214,167606,0031,6.99
train-clean-100,3214,167606,0032,16.145
train-clean-100,3214,167606,0033,11.86
train-clean-100,3214,167606,0034,11.94
train-clean-100,3214,167606,0035,14.745
train-clean-100,3214,167606,0036,16.31
train-clean-100,3214,167607,0000,15.91
train-clean-100,3214,167607,0001,16.095
train-clean-100,3214,167607,0002,14.115
train-clean-100,3214,167607,0003,13.825
train-clean-100,3214,167607,0004,15.8
train-clean-100,3214,167607,0005,15.165
train-clean-100,3214,167607,0006,14.115
train-clean-100,3214,167607,0007,15.38
train-clean-100,3214,167607,0008,14.81
train-clean-100,3214,167607,0009,3.3
train-clean-100,3214,167607,0010,13.59
train-clean-100,3214,167607,0011,13.985
train-clean-100,3214,167607,0012,16.145
train-clean-100,3214,167607,0013,15.645
train-clean-100,3214,167607,0014,14.31
train-clean-100,3214,167607,0015,14.49
train-clean-100,3214,167607,0016,13.405
train-clean-100,3214,167607,0017,13.745
train-clean-100,3214,167607,0018,13.89
train-clean-100,3214,167607,0019,15.15
train-clean-100,3214,167607,0020,13.735
train-clean-100,3214,167607,0021,15.195
train-clean-100,3214,167607,0022,14.53
train-clean-100,3214,167607,0023,7.605
train-clean-100,3214,167607,0024,12.345
train-clean-100,3214,167607,0025,11.65
train-clean-100,3214,167607,0026,15.799938
train-clean-100,3214,167607,0027,13.120062
train-clean-100,3214,167607,0028,13.785
train-clean-100,3214,167607,0029,14.875
train-clean-100,3214,167607,0030,11.745
train-clean-100,3214,167607,0031,12.06
train-clean-100,3214,167607,0032,15.12
train-clean-100,3214,167607,0033,15.545
train-clean-100,3214,167607,0034,13.29
train-clean-100,3214,167607,0035,12.39
train-clean-100,3214,167607,0036,11.795
train-clean-100,3214,167607,0037,7.19
train-clean-100,3214,167607,0038,14.715
train-clean-100,3214,167607,0039,15.565
train-clean-100,3214,167607,0040,8.61
train-clean-100,322,124146,0000,14.51
train-clean-100,322,124146,0001,5.065
train-clean-100,322,124146,0002,13.17
train-clean-100,322,124146,0003,15.57
train-clean-100,322,124146,0004,9.385
train-clean-100,322,124146,0005,4.345
train-clean-100,322,124146,0006,14.6
train-clean-100,322,124146,0007,12.605
train-clean-100,322,124146,0008,15.47
train-clean-100,322,124146,0009,13.93
train-clean-100,322,124146,0010,12.725
train-clean-100,322,124146,0011,4.62
train-clean-100,322,124146,0012,14.275
train-clean-100,322,124146,0013,12.22
train-clean-100,322,124146,0014,14.525
train-clean-100,322,124146,0015,16.02
train-clean-100,322,124146,0016,15.465
train-clean-100,322,124146,0017,14.14
train-clean-100,322,124146,0018,14.01
train-clean-100,322,124146,0019,12.78
train-clean-100,322,124146,0020,6.98
train-clean-100,322,124146,0021,13.735
train-clean-100,322,124146,0022,2.7
train-clean-100,322,124146,0023,3.56
train-clean-100,322,124146,0024,6.99
train-clean-100,322,124146,0025,11.03
train-clean-100,322,124146,0026,9.575
train-clean-100,322,124146,0027,4.215
train-clean-100,322,124146,0028,11.51
train-clean-100,322,124146,0029,16.21
train-clean-100,322,124146,0030,12.4
train-clean-100,322,124146,0031,13.99
train-clean-100,322,124146,0032,9.07
train-clean-100,322,124146,0033,15.375
train-clean-100,322,124146,0034,7.99
train-clean-100,322,124146,0035,12.485
train-clean-100,322,124146,0036,8.86
train-clean-100,322,124146,0037,3.78
train-clean-100,322,124147,0000,15.015
train-clean-100,322,124147,0001,15.56
train-clean-100,322,124147,0002,15.32
train-clean-100,322,124147,0003,16.26
train-clean-100,322,124147,0004,12.705
train-clean-100,322,124147,0005,6.735
train-clean-100,322,124147,0006,14.31
train-clean-100,322,124147,0007,15.54
train-clean-100,322,124147,0008,11.82
train-clean-100,322,124147,0009,13.15
train-clean-100,322,124147,0010,14.63
train-clean-100,322,124147,0011,15.09
train-clean-100,322,124147,0012,13.59
train-clean-100,322,124147,0013,14.63
train-clean-100,322,124147,0014,10.835
train-clean-100,322,124147,0015,16.365
train-clean-100,322,124147,0016,13.575
train-clean-100,322,124147,0017,13.745
train-clean-100,322,124147,0018,2.795
train-clean-100,322,124147,0019,15.145
train-clean-100,322,124147,0020,3.4
train-clean-100,322,124147,0021,13.67
train-clean-100,322,124147,0022,13.825
train-clean-100,322,124147,0023,4.92
train-clean-100,322,124147,0024,14.7
train-clean-100,322,124147,0025,14.485
train-clean-100,322,124147,0026,15.975
train-clean-100,322,124147,0027,13.555
train-clean-100,322,124147,0028,12.835
train-clean-100,322,124147,0029,15.5
train-clean-100,322,124147,0030,13.585
train-clean-100,322,124147,0031,15.45
train-clean-100,322,124147,0032,3.89
train-clean-100,322,124147,0033,13.345
train-clean-100,322,124147,0034,13.28
train-clean-100,322,124147,0035,12.93
train-clean-100,322,124147,0036,13.740063
train-clean-100,322,124147,0037,14.955
train-clean-100,322,124147,0038,15.505
train-clean-100,322,124147,0039,16.98
train-clean-100,322,124147,0040,13.045
train-clean-100,322,124147,0041,14.435
train-clean-100,322,124147,0042,12.82
train-clean-100,322,124147,0043,11.485
train-clean-100,322,124147,0044,11.855
train-clean-100,322,124147,0045,9.705
train-clean-100,322,124147,0046,15.43
train-clean-100,322,124147,0047,9.755
train-clean-100,322,124147,0048,15.520062
train-clean-100,322,124147,0049,15.86
train-clean-100,322,124147,0050,10.985
train-clean-100,322,124147,0051,11.05
train-clean-100,322,124147,0052,16.2
train-clean-100,322,124147,0053,16.195
train-clean-100,322,124147,0054,14.65
train-clean-100,322,124147,0055,11.835
train-clean-100,322,124147,0056,15.395
train-clean-100,322,124147,0057,14.92
train-clean-100,322,124147,0058,11.865
train-clean-100,322,124147,0059,14.72
train-clean-100,322,124147,0060,11.825
train-clean-100,322,124147,0061,15.055
train-clean-100,322,124147,0062,13.42
train-clean-100,322,124147,0063,14.995
train-clean-100,322,124147,0064,15.98
train-clean-100,322,124147,0065,9.335
train-clean-100,322,124147,0066,10.515
train-clean-100,322,124147,0067,14.985
train-clean-100,322,124147,0068,16
train-clean-100,322,124147,0069,13.18
train-clean-100,322,124147,0070,14.175
train-clean-100,322,124147,0071,7.055
train-clean-100,322,124147,0072,8.68
train-clean-100,322,124147,0073,14.04
train-clean-100,322,124147,0074,14.62
train-clean-100,322,124147,0075,2.895
train-clean-100,322,124147,0076,11.59
train-clean-100,322,124147,0077,13.47
train-clean-100,322,124147,0078,8.57
train-clean-100,322,124147,0079,15.38
train-clean-100,322,124147,0080,13.135
train-clean-100,322,124147,0081,15.51
train-clean-100,322,124147,0082,15.02
train-clean-100,322,124147,0083,11.525
train-clean-100,32,21625,0000,15.125
train-clean-100,32,21625,0001,14.765
train-clean-100,32,21625,0002,14.415
train-clean-100,32,21625,0003,13.96
train-clean-100,32,21625,0004,11.485
train-clean-100,32,21625,0005,9.885
train-clean-100,32,21625,0006,13.815
train-clean-100,32,21625,0007,15.325
train-clean-100,32,21625,0008,5.27
train-clean-100,32,21625,0009,13.77
train-clean-100,32,21625,0010,14.14
train-clean-100,32,21625,0011,15.81
train-clean-100,32,21625,0012,13.465
train-clean-100,32,21625,0013,15.465
train-clean-100,32,21625,0014,14.55
train-clean-100,32,21625,0015,12.475
train-clean-100,32,21625,0016,13.795
train-clean-100,32,21625,0017,10.585
train-clean-100,32,21631,0000,16.25
train-clean-100,32,21631,0001,14.37
train-clean-100,32,21631,0002,13.085
train-clean-100,32,21631,0003,13.36
train-clean-100,32,21631,0004,12.665
train-clean-100,32,21631,0005,15.325
train-clean-100,32,21631,0006,15.95
train-clean-100,32,21631,0007,14.835
train-clean-100,32,21631,0008,11.85
train-clean-100,32,21631,0009,15.025
train-clean-100,32,21631,0010,15.675
train-clean-100,32,21631,0011,13.995
train-clean-100,32,21631,0012,14.28
train-clean-100,32,21631,0013,13.28
train-clean-100,32,21631,0014,14.095
train-clean-100,32,21631,0015,14.19
train-clean-100,32,21631,0016,7.58
train-clean-100,32,21631,0017,14.51
train-clean-100,32,21631,0018,14.99
train-clean-100,32,21631,0019,7.53
train-clean-100,32,21634,0000,15.58
train-clean-100,32,21634,0001,12.91
train-clean-100,32,21634,0002,12.78
train-clean-100,32,21634,0003,13.425
train-clean-100,32,21634,0004,15.45
train-clean-100,32,21634,0005,12.795
train-clean-100,32,21634,0006,15.35
train-clean-100,32,21634,0007,14.46
train-clean-100,32,21634,0008,13.5
train-clean-100,32,21634,0009,4.005
train-clean-100,32,21634,0010,12.91
train-clean-100,32,21634,0011,14.21
train-clean-100,32,21634,0012,14.385
train-clean-100,32,21634,0013,7.585
train-clean-100,32,21634,0014,9.01
train-clean-100,32,21634,0015,15.04
train-clean-100,32,21634,0016,8.91
train-clean-100,32,21634,0017,2.97
train-clean-100,32,21634,0018,15.29
train-clean-100,32,21634,0019,8.48
train-clean-100,3235,11599,0000,14.16
train-clean-100,3235,11599,0001,12.925
train-clean-100,3235,11599,0002,14.065
train-clean-100,3235,11599,0003,12.825
train-clean-100,3235,11599,0004,7.39
train-clean-100,3235,11599,0005,15.77
train-clean-100,3235,11599,0006,13.075
train-clean-100,3235,11599,0007,15.065
train-clean-100,3235,11599,0008,15.065
train-clean-100,3235,11599,0009,16.565
train-clean-100,3235,11599,0010,5.47
train-clean-100,3235,11599,0011,14.78
train-clean-100,3235,11599,0012,15.475
train-clean-100,3235,11599,0013,5.73
train-clean-100,3235,11599,0014,12.875
train-clean-100,3235,11599,0015,7.98
train-clean-100,3235,11599,0016,13.56
train-clean-100,3235,11599,0017,13.92
train-clean-100,3235,11599,0018,5.05
train-clean-100,3235,11599,0019,6.06
train-clean-100,3235,11599,0020,15.3
train-clean-100,3235,11599,0021,2.835
train-clean-100,3235,11599,0022,15.31
train-clean-100,3235,11599,0023,2.52
train-clean-100,3235,11599,0024,10.145
train-clean-100,3235,11599,0025,14.16
train-clean-100,3235,11599,0026,10.78
train-clean-100,3235,11599,0027,5.98
train-clean-100,3235,11599,0028,8.835
train-clean-100,3235,28433,0000,13.87
train-clean-100,3235,28433,0001,13.49
train-clean-100,3235,28433,0002,14.745
train-clean-100,3235,28433,0003,16.015
train-clean-100,3235,28433,0004,9.455
train-clean-100,3235,28433,0005,15.1
train-clean-100,3235,28433,0006,15.03
train-clean-100,3235,28433,0007,16.255
train-clean-100,3235,28433,0008,15.29
train-clean-100,3235,28433,0009,14.1
train-clean-100,3235,28433,0010,13.82
train-clean-100,3235,28433,0011,14.93
train-clean-100,3235,28433,0012,14.255
train-clean-100,3235,28433,0013,15.335
train-clean-100,3235,28433,0014,13.855
train-clean-100,3235,28433,0015,13.71
train-clean-100,3235,28433,0016,15.694937
train-clean-100,3235,28433,0017,16.010063
train-clean-100,3235,28433,0018,13.585
train-clean-100,3235,28433,0019,13.865
train-clean-100,3235,28433,0020,15.225
train-clean-100,3235,28433,0021,16.42
train-clean-100,3235,28433,0022,15.385
train-clean-100,3235,28433,0023,14.945
train-clean-100,3235,28433,0024,14
train-clean-100,3235,28433,0025,13.765
train-clean-100,3235,28433,0026,14.285
train-clean-100,3235,28433,0027,12.48
train-clean-100,3235,28433,0028,14.56
train-clean-100,3235,28433,0029,13.2
train-clean-100,3235,28433,0030,14.005
train-clean-100,3235,28433,0031,13.72
train-clean-100,3235,28433,0032,13.25
train-clean-100,3235,28433,0033,13.86
train-clean-100,3235,28433,0034,15.17
train-clean-100,3235,28433,0035,12.23
train-clean-100,3235,28433,0036,14.43
train-clean-100,3235,28433,0037,14.475
train-clean-100,3235,28433,0038,12.665
train-clean-100,3235,28433,0039,15.07
train-clean-100,3235,28433,0040,11.71
train-clean-100,3235,28433,0041,14.16
train-clean-100,3235,28433,0042,12.835
train-clean-100,3235,28433,0043,15.72
train-clean-100,3235,28433,0044,15.015
train-clean-100,3235,28433,0045,15.38
train-clean-100,3235,28433,0046,15.76
train-clean-100,3235,28433,0047,10.18
train-clean-100,3235,28433,0048,14.875
train-clean-100,3235,28433,0049,8.005
train-clean-100,3235,28452,0000,13.565
train-clean-100,3235,28452,0001,15.235
train-clean-100,3235,28452,0002,15.625
train-clean-100,3235,28452,0003,13.555
train-clean-100,3235,28452,0004,14.955
train-clean-100,3235,28452,0005,12.47
train-clean-100,3235,28452,0006,15.52
train-clean-100,3235,28452,0007,14.835
train-clean-100,3235,28452,0008,13.845
train-clean-100,3235,28452,0009,16.325
train-clean-100,3235,28452,0010,14.86
train-clean-100,3235,28452,0011,15.34
train-clean-100,3235,28452,0012,15.035
train-clean-100,3235,28452,0013,16.01
train-clean-100,3235,28452,0014,4.975
train-clean-100,3235,28452,0015,15.43
train-clean-100,3235,28452,0016,15.565
train-clean-100,3235,28452,0017,15.115
train-clean-100,3235,28452,0018,15.99
train-clean-100,3235,28452,0019,3.365
train-clean-100,3235,28452,0020,15.955
train-clean-100,3235,28452,0021,8.79
train-clean-100,3235,28452,0022,13.335
train-clean-100,3235,28452,0023,13.805
train-clean-100,3235,28452,0024,15.495
train-clean-100,3235,28452,0025,14.925
train-clean-100,3235,28452,0026,14.425
train-clean-100,3235,28452,0027,15.5
train-clean-100,3235,28452,0028,14.015
train-clean-100,3235,28452,0029,13.465
train-clean-100,3235,28452,0030,14.905
train-clean-100,3235,28452,0031,13.635
train-clean-100,3235,28452,0032,15.965
train-clean-100,3235,28452,0033,5.649938
train-clean-100,3240,131231,0000,16.19
train-clean-100,3240,131231,0001,15.26
train-clean-100,3240,131231,0002,7.31
train-clean-100,3240,131231,0003,5.565
train-clean-100,3240,131231,0004,10.54
train-clean-100,3240,131231,0005,13.215
train-clean-100,3240,131231,0006,3.56
train-clean-100,3240,131231,0007,3.01
train-clean-100,3240,131231,0008,2.495
train-clean-100,3240,131231,0009,5.025
train-clean-100,3240,131231,0010,13.19
train-clean-100,3240,131231,0011,15.015
train-clean-100,3240,131231,0012,15.65
train-clean-100,3240,131231,0013,12.855
train-clean-100,3240,131231,0014,4.8
train-clean-100,3240,131231,0015,16.13
train-clean-100,3240,131231,0016,15.495
train-clean-100,3240,131231,0017,16.745
